Component,Origin,Class,Subclass,Group,Subgroup,Unit Type,Definition,Literature Cited,CMECS Version,Component Code,Unit Code,IRI (NCEI base URL + Term ID),Unit ID,Unit Status,Type of Change,Implementation Guidance,Notes
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Gravel Substrate,Very Coarse Gravel,Cobble,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface is greater than or equal to 80% Gravel, with a Gravel size of 64 millimeters to < 256 millimeters.",,1.1.2,S,1.3.1.1.2,https://w3id.org/CMECS/CMECS_00000171,CMECS_00000171,Original Unit,Attribute Change (revised unit code)|Editorial Change (defintion re-worded),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Gravel Substrate,Moderately Coarse Gravel,,CMECS Substrate Component: Substrate Group,"Geologic Unconsolidated Mineral Substrate surface is greater than or equal to 80% Gravel, with a Gravel size of 2 millimeters to < 64 millimeters.",,1.1.2,S,1.3.1.2,https://w3id.org/CMECS/CMECS_00001674,CMECS_00001674,Original Unit,Addition,"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Gravel Substrate,Moderately Coarse Gravel,Pebble,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface is greater than or equal to 80% Gravel, with a Gravel size of 4 millimeters to < 64 millimeters.",,1.1.2,S,1.3.1.2.1,https://w3id.org/CMECS/CMECS_00000634,CMECS_00000634,Original Unit,Attribute Change (revised unit code)|Editorial Change (defintion re-worded),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Gravel Substrate,Moderately Coarse Gravel,Granule,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface is greater than or equal to 80% Gravel, with a Gravel size of 2 millimeters to < 4 millimeters.",,1.1.2,S,1.3.1.2.2,https://w3id.org/CMECS/CMECS_00000392,CMECS_00000392,Original Unit,Attribute Change (revised unit code)|Editorial Change (defintion re-worded),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,,,CMECS Substrate Component: Substrate Subclass,"Geologic Unconsolidated Mineral Substrate surface is 5% to < 80% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter) with the remaining mix composed of Sand and/or Mud.",,1.1.2,S,1.3.2,https://w3id.org/CMECS/CMECS_00001672,CMECS_00001672,Original Unit,Addition,"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravel Mixes,,CMECS Substrate Component: Substrate Group,"Geologic Unconsolidated Mineral Substrate surface is 30% to < 80% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter).  The remainder is a Sand-Mud mix.",,1.1.2,S,1.3.2.1,https://w3id.org/CMECS/CMECS_00000394,CMECS_00000394,Original Unit,Attribute Change (revised unit code)|Editorial Changes: defintion re-worded|Membership change,"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravel Mixes,Sandy Gravel,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface is 30% to < 80% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter), with Sand (particles 0.0625 millimeters to < 2 millimeters in diameter) composing 90% or more of the remaining Sand-Mud mix.",,1.1.2,S,1.3.2.1.1,https://w3id.org/CMECS/CMECS_00000705,CMECS_00000705,Original Unit,Attribute Change (revised unit code)|Editorial Changes: defintion re-worded|Membership change,"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravel Mixes,Muddy Sandy Gravel,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface  is 30% to < 80% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter), with Sand (particles 0.0625 millimeters to < 2 millimeters in diameter) composing from 50% to < 90% of the remaining Sand-Mud mix.",,1.1.2,S,1.3.2.1.2,https://w3id.org/CMECS/CMECS_00000580,CMECS_00000580,Original Unit,Editorial Change (defintion re-worded)|Attribute Change (revised unit code),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravel Mixes,Muddy Gravel,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface is 30% to < 80% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter), with Mud composing 50% or more of the remaining Mud-Sand mix.",,1.1.2,S,1.3.2.1.3,https://w3id.org/CMECS/CMECS_00000578,CMECS_00000578,Original Unit,Editorial Change (defintion re-worded)|Attribute Change (revised unit code),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravelly Mixes,,CMECS Substrate Component: Substrate Group,"Geologic Unconsolidated Mineral Substrate surface is 5% to < 30% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter).",,1.1.2,S,1.3.2.2,https://w3id.org/CMECS/CMECS_00000395,CMECS_00000395,Original Unit,Attribute Change (revised unit code)|Name Change|Editorial Change (defintion re-worded)|Membership Change,"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravelly Mixes,Gravelly Sand,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface  is 5% to < 30% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter), and the remaining Sand-Mud mix is 90% or more Sand (particles 0.0625 millimeters to < 2 millimeters in diameter).",,1.1.2,S,1.3.2.2.1,https://w3id.org/CMECS/CMECS_00000398,CMECS_00000398,Original Unit,Editorial Change (defintion re-worded)|Attribute Change (revised unit code),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravelly Mixes,Gravelly Muddy Sand,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface  is 5% to < 30% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter), and the remaining Sand-Mud mix is 50% to < 90% Sand (particles 0.0625 millimeters to < 2 millimeters in diameter).",,1.1.2,S,1.3.2.2.2,https://w3id.org/CMECS/CMECS_00000397,CMECS_00000397,Original Unit,Editorial Change (defintion re-worded)|Attribute Change (revised unit code),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Coarse Unconsolidated Mineral Substrate,Mixed Gravels,Gravelly Mixes,Gravelly Mud,CMECS Substrate Component: Substrate Subgroup,"Geologic Unconsolidated Mineral Substrate surface is 5% to < 30% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter), and the remaining Sand-Mud mix is 50% or more Mud.",,1.1.2,S,1.3.2.2.3,https://w3id.org/CMECS/CMECS_00000396,CMECS_00000396,Original Unit,Editorial Change (defintion re-worded)|Attribute Change (revised unit code),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
Substrate Component,Geologic Substrate,Fine Unconsolidated Mineral Substrate,,,,CMECS Substrate Component: Class,"Geologic Unconsolidated Mineral Substrates with less than 50% cover of Consolidated Mineral Substrate where the Unconsolidated Mineral Substrate surface contains < 5% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter)",,1.1.2,S,1.4,https://w3id.org/CMECS/CMECS_00000344,CMECS_00000344,Derived Unit,Name change|Change in level up (subclass to class)|Attribute Changes (Unit Type)|Editorial Change (defintion re-worded)|Attribute Change (revised unit code),"When classifying mixes of two different Gravel Subgroup particle sizes, use combinations of the Subgroup unit names with the overall dominant size first. Examples: Boulder-Cobble, Cobble-Boulder, Cobble-Granule, Pebble-Granule, Granule-Boulder.|Due to the importance of different particle sizes of Gravel as habitat for many organisms, Gravel subgroup particle sizes (Boulder, Cobble, Pebble, Granule) must be identified whenever particle sizes are known or can be estimated within any mix and at any level of classification. Examples: Gravel Mixes -> Pebble Mixes, Muddy Sandy Gravel -> Muddy Sandy Cobble, Gravelly Sand -> Bouldery Sand|When classifying Mixes, or when there is a need to identify specific particle sizes beyond the Subgroup definitions, the Subgroup terms for the Gravel Group (Boulder, Cobble, Pebble, Granule), Sand Group (Very Coarse Sand, Coarse Sand, Medium Sand, Fine, Sand, Very Fine Sand), and Mud Group (Silt, Silt-Clay, Clay) may optionally be substituted for the Group term. Examples: Muddy Sandy Gravel -> Silty Sandy Gravel, Slightly Gravelly Sandy Mud -> Slightly Gravelly Sandy Clay, Gravelly Muddy Sand -> Gravelly Muddy Coarse Sand, Slightly Gravelly Sand -> Slightly Gravelly Medium Sand.","The CMECS Coarse, Mixed, and Fine Unconsolidated Mineral Substrate Classes and subordinate units use Folk (1954) terminology to describe particle sizes of loose mineral substrates as shown in the ternary diagram in Figure 7.2 . Units with bracketed letters, e.g., [G], [(g)sM], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
