Component_Abbrev,Level_Name,d_Level_id,Unit_Name,Unit_ID,Definition
SC,Substrate Class,13,Shell Substrate,306,Biogenic Substrate that is primarily composed of shells or shell particles. Most (but not all) shell-builders are mollusks.
SC,Substrate Subclass,14,Siliceous Ooze,318,"Oozes that are formed primarily from the silica-based tests, frustules, or shells of diatoms, radiolarians, or other siliceous plankton. Due to the chemistry of deep ocean waters, these are the most abundant oozes at ocean depths > 5 kilometers. Carbonate oozes dissolve in the colder, more acidic waters that are generally found deeper than 4 or 5 kilometers, but siliceous oozes do not dissolve in most ocean waters."
SC,Substrate Subgroup,16,Silt,298,Geologic Substrate surface layer shows no trace of Gravel and contains < 10% Sand; the remaining Silt-Clay mix is 67% or more Silt.
SC,Substrate Subgroup,16,Silt-Clay,299,Geologic Substrate surface layer shows no trace of Gravel and contains < 10% Sand; the remaining Silt-Clay mix is < 33% to 67% Silt.
SC,Substrate Subgroup,16,Silty Sand,292,Geologic Substrate surface layer shows no trace of Gravel and contains 50% to < 90% Sand; the remaining Silt-Clay mix is 67% or more Silt.
SC,Substrate Subgroup,16,Silty-Clayey Sand,293,Geologic Substrate surface layer shows no trace of Gravel and contains 50% to < 90% Sand; the remaining Silt-Clay mix is 33% to < 67% Silt.
SC,Substrate Group,15,Slightly Gravelly,278,"Geologic Substrate surface layer contains from a trace (0.01%) of Gravel to 5% Gravel (particles 2 millimeters to < 4,096 millimeters in diameter). For more specificity in this group and in the following four substrate subgroups, the median size of ""Gravelly"" may be substituted in, e.g., ""Slightly Granuley"", ""Slightly Pebbly Sand"", ""Slightly Cobbley Muddy Sand"", and ""Slightly Bouldery Mud""."
SC,Substrate Subgroup,16,Slightly Gravelly Mud,286,"Geologic Substrate is 0.01% to < 5% Gravel, and the remaining Sand-Mud mix is 90% or more Mud."
SC,Substrate Subgroup,16,Slightly Gravelly Muddy Sand,284,"Geologic Substrate is 0.01% to < 5% Gravel, and the remaining Sand-Mud mix is 50% to < 90% Sand."
SC,Substrate Subgroup,16,Slightly Gravelly Sand,283,"Geologic Substrate is 0.01% to < 5% Gravel, and the remaining Sand-Mud mix is 90% or more Sand."
SC,Substrate Subgroup,16,Slightly Gravelly Sandy Mud,285,"Geologic Substrate is 0.01% to < 5% Gravel, and the remaining Sand-Mud mix is 50% to < 90% Mud."
SC,Substrate Class,13,Trash,367,"Anthropogenic Substrate that is usually composed primarily of plastics but may include other trash materials (waxed paper, paper, < 50% metal, rubber, glass, cardboard, tires) that were manufactured by humans."
SC,Substrate Subclass,14,Trash Bits,383,Substrate that is dominated by plastics and/or other trash materials with a median particle size of 2 millimeters to < 64 millimeters.
SC,Substrate Subclass,14,Trash Rubble,382,"Substrate that is dominated by plastics and/or other trash materials with a median particle size of 64 millimeters to < 4,096 millimeters."
SC,Substrate Class,13,Unconsolidated Mineral Substrate,29,"Geologic Substrates with less than 50% cover of Rock Substrate. This class uses Folk (1954) terminology to describe any mix of loose mineral substrate that occurs at any range of sizes—from Boulders to Clay. This hierarchy and the associated terms are shown in Figure 7.2. These classifications may be based on percent weight (e.g., for retrieved samples); percent cover (e.g., for plan-view images); or visual percent composition (for other approaches). Units with bracketed letters, e.g., [G], [mSG], correspond to the labeled polygons in Figure 7.2, using conventions from Folk (1954)."
SC,Substrate Subgroup,16,Very Coarse Sand,287,"Geologic Substrate surface layer contains no trace of Gravel and is composed of > 90% Sand, with a median grain size of 1 millimeter to < 2 millimeters."
SC,Substrate Subgroup,16,Very Coarse Woody Debris,357,"Woody Debris with a median particle size from 256 millimeters to < 4,096 millimeters."
SC,Substrate Subgroup,16,Very Fine Sand,291,Geologic Substrate surface layer contains no trace of Gravel and is composed of > 90% Sand with a median grain size of 0.0625 millimeters to < 0.125 millimeters.
SC,Substrate Group,15,Woody Debris,330,"Organic substrates that are primarily composed of small trees, branches, wood, or wood fragments that are broken into particles with a median particle size from 4 millimeters to 4,096 millimeters."
SC,Substrate Class,13,Worm Substrate,307,Biogenic Substrates that are primarily composed of the cemented or conglomerated calcareous or sandy tubes of polychaetes or other worm-like fauna. Living or non-living worm-tube reefs or worm-tube particles constitute the dominant benthic substrate. The presence of Worm Substrate is noted in this class (and in the following subclasses and groups). The presence of living organisms is described in the BC.
WC,Hydroform Type,92,Abyssal Deep Circulation,651,"Deep, slow circulation in the abyssal zone driven by horizontal differences in density of water masses. The vast majority of ocean circulation is of this type, initiating by the sinking of cold water in the high latitudes to the ocean bottom, and spreading throughout the abyssal plains of the ocean basins."
WC,Hydroform,10,Anthropogenic Wave,684,Boat wake or other wave caused by energy resulting from human activity.
WC,Hydroform,10,Background Mesoscale Field,675,A water mass characterized by organized ocean-surface currents formed by coupled eddies (at the mesoscale length scale); responsible for much of water movement on the ocean surface.
WC,Hydroform Type,92,Bathyl Deep Circulation,652,"Deep, slow circulation in the bathyl zone driven by horizontal differences in density of water masses. Water sinks down the continental slope and through the bathyl zone as part of thermohaline ocean circulation."
WC,Biogeochemical Feature,12,Benthic Boundary Layer,1327,The layer formed at the interface between the lower water column and the benthic substrate.
WC,Hydroform,10,Boundary Current,628,The portion of an ocean gyre that moves along the continental boundary.
WC,Biogeochemical Feature,12,Boundary Layer,1328,Layer formed at the interface between water and another water mass (or solid interface) where frictional shear forces on water motion cause exponential damping of movement with proximity to the interface.
WC,Hydroform,10,Buoyancy Flow,629,"Current flow created by discontinuity in buoyancy of two juxtaposed water masses of different density, causing one to flow relative to the other toward buoyancy equilibrium."
WC,Biogeochemical Feature,12,Chlorophyll Maximum,1329,"A feature in deeper water columns (often in the ocean), where phytoplankton production is locally high at depths along a surface of nutrient (nitrate) entrainment from lower-water layers."
WC,Biogeochemical Feature,12,Chlorophyll Minimum,1330,A layer of low chlorophyll—and hence phytoplankton—concentration (relative to adjacent waters) due to highly concentrated grazing activity.
WC,Hydroform,10,Coastal Upwelling Front,671,A frontal interface where a nearshore upwelling occurs due to local turbulent mixing. The upwelling front develops between the upwelling water and the coastal water mass.
WC,Hydroform,10,Coastally Trapped Wave,685,"A wave that moves along the coastal margin, which forms a trapping barrier."
WC,Hydroform Type,92,Cold Core Ring,657,"An eddy that forms when a boundary current meander pinches off and closes, trapping a parcel of colder water in a surrounding ring of warmer water. The ring measures up to 300 kilometers and extends to 4,000 meters depth or the ocean bottom. The colder water in the core tends to be higher in nutrients and more productive than that in the surrounding ring, so they become islands of biological activity as they move through the ocean. Rings form in all oceans and can persist for months to years."
WC,Temperature,22,Cold Water,721,5°C to < 10°C
WC,Temperature,22,Cool Water,722,10°C to < 15°C
WC,Hydroform Class,9,Current,627,"Water that is undergoing coherent mass movement, either as laminar or turbulent flow, relative to surrounding waters and fixed structural, landform or geologic features. A directional, coherently flowing water mass. Currents operate on a wide range of temporal and spatial scales from huge ocean gyres and major surface and deepwater currents of the ocean operating on annual timescales to tidal currents that operate on sub daily timescales. However, all currents have features in common: the advective movement and transport of water, constituents (such as particulates and dissolved compounds), qualities (such as temperature and salinity) and biota (such as plankton, nekton, and megafauna). Currents are driven by gravity flow, geostrophic flow, density differences, hydraulic differential or energy input. They may be isolated from land and freely flowing in the water column as is the Gulf Stream, or they may be in channelized flow or long-shore flow. Currents that impact land also shape the littoral zone or sea bottom by winnowing sediments, physically mixing or shearing substrates and biota and creating geoforms such as sand ripples and bars."
WC,Hydroform,10,Current Meander,630,"A current that deviates from a straight line flow, which is often the result of incursion by lateral currents or the presence of a physical or density barrier. Meanders can pinch off from the main current flow and form rings."
WC,Hydroform,10,Deep Boundary Current,631,"A current that connects high-latitude ocean waters (where deep water is formed) with upwelling regions. The core depths of these currents are between 1,500 meters and 4,000 meters. Western-located Deep Boundary Currents lie adjacent to continental slopes in all ocean basins."
WC,Hydroform,10,Deep Circulation,632,"The mass circulation of the oceans that carries cold polar surface water to depth, sinking due to higher density and wind forcing. The mass transport also carries salt, oxygen, and other properties. Deep circulation is wind driven, with a tidal mixing component. It cools the surface and evaporates water, which determines where deep convection occurs. Wind-driven turbulence in the deep ocean mixes cold water upward at lower latitudes. Deep circulation has relative slow current movements but transport of water is comparable to surface transport and is responsible for closing the Earth's heat budget and determining climate."
WC,Hydroform,10,Deep Convection,633,Large mass flows of water in the deep ocean that form critical parts (and return paths) of the great ocean circulation.
WC,Hydroform,10,Density Flow,634,Flow caused by differential density between two convergent water masses—or by a parcel of denser water flowing along a sloping bottom under a column of less-dense water.
WC,Hydroform Type,92,Detached Hydrothermal Plume,686,"A parcel of hot, mineral rich water that has become detached from its source and forms a persistent lens within the water column."
WC,Hydroform Type,92,Diurnal Tidal Flow,664,"Tidal ocean waters where, due to the geometry of the ocean basin and obstructions presented by land, a second daily tide is suppressed, resulting in a single or diurnal tide regime with one high and one low tide per day, as in the Gulf of Mexico."
WC,Hydroform Type,92,Downwelling,649,Downwardly-directed current caused by convergence of water masses.
WC,Hydroform Type,92,Drift Ice,687,Ice that floats freely on the sea surface.
WC,Biogeochemical Feature,12,Drifting Fine Woody Debris,1331,"Aggregations of floating or suspended fine woody material such as small tree branches, husks or fibrous seeds, with a median particle size < 64 millimeters."
WC,Biogeochemical Feature,12,Drifting Herbaceous Debris,1332,"Floating or suspended detached, decaying herbaceous plant matter such as leaves, forbs or grasses, including deciduous leaves or needles, palm leaves, seagrass debris, <i>Spartina</i> debris."
WC,Biogeochemical Feature,12,Drifting Trees,1333,"Floating or suspended large dead trees or very large branches, with a median particle size of greater than 4,096 millimeters."
WC,Biogeochemical Feature,12,Drifting Woody Debris,1334,"Floating or suspended detached large branches with a median particle size of 64 millimeters to < 256 millimeters such as Mangrove branches, coconut rafts."
WC,Hydroform Type,92,Eastern Boundary Current,647,"The eastern portion of the great ocean gyres circulating in the ocean basins against west continental coasts. They may be broad or narrow and meandering; they transport colder water into the tropics. EBCs are typically shallow and slow-flowing compared to the Western boundary currents. EBCs may be associated with upwellings and nutrient rich seas that can support very productive fisheries, such as in the Peruvian Upwelling."
WC,Hydroform,10,Edge Wave,702,"A wave that moves along a trapping barrier, such as the continental shelf, the continental margin or an inertial water mass."
WC,Hydroform Type,92,Ekman Downwelling,654,"Downwardly-directed current, resulting from either the convergence of water masses or from the convergence of a water mass with a coastline. At this convergence, gravity will force water into a downwelling, which will carry surface water to greater depths. In the nearshore, the circulation will take the water to the shallow bottom and then move seaward. In deeper waters, the downwelling will carry water to a depth determined by energy dissipation and relative density considerations; the maximum downwelling depth can be into the abyssalpelagic zone."
WC,Hydroform,10,Ekman Flow,635,"The flow of water at 90˚ to the direction of the wind, at steady state, due to Earth's rotational effect."
WC,Hydroform Type,92,Ekman Upwelling,653,"Upwardly-directed current resulting from either the divergence of water masses or from movement of surface water away from the coast. At the divergence of two water masses (or the wind-driven movement of water away from a coastline), continuity of mass flow will move water from depth to the surface as replacement. In the nearshore, the circulation will bring the water from the shallow bottom. In deeper waters, the upwelling will carry water from a variety of depths—from near the surface to depths to as great as 500 meters (below the pycnocline). Because the upwelled water is working against gravity, its maximum influence is not as great as downwelled water (which is aided by gravity); however, the upwelling can reach into the mesopelagic zone."
WC,Hydroform,10,Equatorial Wave,703,"A wave that is trapped by and moves along the Equatorial water mass, which forms a density barrier."
WC,Water Column Layer,8,Estuarine Coastal Lower Water Column,598,Estuarine waters below the pycnocline (or mid-depth) and between the shore and the 4 meter depth contour.
WC,Water Column Layer,8,Estuarine Coastal Pycnocline,597,"Estuarine waters within the pycnocline, between the shore and the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Coastal Surface Layer,595,Estuarine waters between the shore and the 4 meter depth contour at the surface of the water column to a depth of a few centimeters.
WC,Water Column Layer,8,Estuarine Coastal Upper Water Column,596,Estuarine waters above the pycnocline (or the mid-depth) between the shore and the 4 meter depth contour.
WC,Water Column Layer,8,Estuarine Open Water Lower Water Column,602,"Estuarine waters below the pycnocline (or mid-depth), at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Open Water Pycnocline,601,"Estuarine waters within the pycnocline, at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Open Water Surface Layer,599,"Estuarine waters at the surface, at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Open Water Upper Water Column,600,"Estuarine waters above the pycnocline (or mid-depth), at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Coastal Lower Water Column,606,"Tidal fresh waters below the pycnocline (or mid-depth), from the land-water interface up to the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Coastal Pycnocline,605,"Tidal fresh waters within the pycnocline, from the land-water interface up to the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Coastal Surface Layer,603,"Tidal fresh waters at the surface, from the land-water interface up to the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Coastal Upper Water Column,604,"Tidal fresh waters above the pycnocline (or mid-depth), from the land-water interface up to the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Open Water Lower Water Column,610,"Tidal fresh waters below the pycnocline (or mid-depth), at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Open Water Pycnocline,609,"Tidal fresh waters within the pycnocline, at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Open Water Surface Layer,607,"Tidal fresh waters at the surface, at or beyond the 4 meter depth contour."
WC,Water Column Layer,8,Estuarine Tidal Riverine Open Water Upper Water Column,608,"Tidal fresh waters above the pycnocline (or mid-depth), at or beyond the 4 meter depth contour."
WC,Salinity,11,Euhaline Water,717,Salinity (PSS) 30 to < 40
WC,Biogeochemical Feature,12,Euphotic Zone,1335,The zone of the water column that is sufficiently illuminated for photosynthesis to occur.
WC,Hydroform Type,92,External Kelvin Wave,699,Surface gravity wave with a rotational component propagated along the sea surface against a vertical barrier such as a coast or the wall of a basin. Such Kelvin waves are important at the Equator in determining the presence and strength of El Niño/ENSO events.
WC,Hydroform Type,92,Fast Ice,688,"Ice that is attached to a land mass such as the coast or, in shallow water, the sea floor."
WC,Hydroform Type,92,Fjord Circulation,659,"Circulation in estuaries that possess a sill at the seaward end, inhibiting inflow of seawater into the bottom waters. Seawater flows over the sill mixing into the intermediate water of the estuary, and sinking to the bottom. The estuary receives freshwater input in excess of evaporation and the resulting brackish mixture is exported across the sill into the ocean end-member. The limited exchange of bottom waters can promote hypoxic conditions in some fjord estuaries."
WC,Hydroform Type,92,Frazil or Grease Ice,689,"Ice formation that develops when super-cooled water is turbulently mixed, permitting development of small ice crystals which continually fragment and break up without forming ice cover. Over time a slushy suspension of increasing density forms on the surface of the water. In quiet conditions frazil crystals can freeze together to form a continuous thin sheet of young ice."
WC,Hydroform Class,9,Front,670,"Front Hydroforms are linear features formed at the conjunction of two or more water masses with different properties. Fronts are formed in many different ways when two water masses juxtapose. The front itself becomes a third water feature, and it has several distinctive properties of its own, including current speed and direction, physicochemical properties derived from the two merging water masses, sharp gradients in properties (such as salinity, temperature, nutrients and water clarity) and an accumulation of matter and biota. In estuaries, fronts can occur at the boundaries of horizontal layers between fresher upper layers and saltier bottom waters; in the ocean, fronts can occur between the upper mixed layer and lower layers."
WC,Temperature,22,Frozen/Superchilled Water,719,0°C and below
WC,Hydroform,10,Fumarole Plume,676,A plume of hot gases venting from the sea bottom associated with volcanic or tectonic activity from cracks in the Earth's crust; often a site of significant chemoautotrophic activity.
WC,Biogeochemical Feature,12,Halocline,1336,"The zone of rapid salinity change with depth in the water column, often separating two layers of different, homogeneous salinity. As the density of water changes with salinity, the halocline presents a barrier to vertical circulation and enhances water column stability"
WC,Temperature,22,Hot Water,726,30°C to < 35°C
WC,Hydroform,10,Hydrothermal Plume,677,"A discharge of hot fluids from sea-bottom vents associated with volcanic or tectonic activity. The fluids are often laden with high concentrations of minerals, which impart either a dark—even black—color or a white color. These minerals precipitate readily out of supersaturation."
WC,Salinity,11,Hyperhaline Water,718,Salinity (PSS) ≥ 40
WC,Hydroform,10,Ice,678,"Frozen form of water, which is less dense than liquid water; ice floats on the surface of liquid water, sometimes extending into deep water zones. This property drives a number of important biological and physical processes in the ocean, including preventing freezing of the ocean to the bottom. Ice either floats on—or forms a solid cover on—the underlying water, which isolates atmospheric input for the duration of cover. Nonetheless, strong circulation and water motion occurs in the aquatic system under the ice (driven by advection of adjacent water masses or thermal convection). Because freshwater freezes at a higher temperature than salt water, surface freezing of the ocean concentrates salt brine in the liquid water below the ice. Ice formation and ice cover maintenance is relatively stable in both spatial and temporal terms, determined by relative air and water temperatures, velocity of water movements, and geomorphology of the setting."
WC,Hydroform Type,92,Ice Field,690,Expanse of ice greater in size than an ice floe (≥10 kilometers in any dimension).
WC,Hydroform Type,92,Ice Floe,691,Large floating ice chunk less than 10 kilometers on its longest axis.
WC,Hydroform,10,Inertial Current,636,"Currents that continue motion through inertia. Due to the rotation of the Earth, inertial currents tend to form circular gyres."
WC,Hydroform Type,92,Internal Kelvin Wave,698,Subsurface gravity wave with a rotational component propagated along a density interface against a vertical barrier such as a coast or the wall of a basin.
WC,Hydroform,10,Internal Wave,705,"A wave that propagates along a density surface within the water column, below the water's surface."
WC,Hydroform,10,Langmuir Circulation,637,"Rotational oscillatory motion of surface waters induced by wind and Coriolis deflection. This circulation is caused by the transport of a parcel of water obliquely to the direction of wind transport due to the apparent Coriolis force imparted by the rotation of the earth. In the Northern Hemisphere this vector is to the right of the wind direction, in the Southern Hemisphere, it is to the left. This causes a piling of water in cells lateral to the direction of travel. The piled water sinks to balance forces, and it also circulates to create elongated tubular circulations of water at the surface. Langmuir cells are important to productivity by circulating water through the water column, and form fronts at the junction of two Langmuir cells that are important points of aggregation and feeding of plankton and higher trophic levels (Wetzel 2001)."
WC,Biogeochemical Feature,12,Lens,1337,A homogeneous parcel of water that—by composition—maintains coherence within water of different properties. Often a freshwater lens will sit perched atop saline ocean waters for long periods.
WC,Hydroform Type,92,Longshore Current,667,"A current that moves parallel to or at an oblique angle to the shoreline, carrying water and often transporting soft sediments downstream. Prevailing wind and wave directions can persist in a longshore direction for long periods, and are commonly responsible for the formation of spits, bars and many barrier islands."
WC,Salinity,11,Lower Polyhaline Water,715,Salinity (PSS) 18 to < 25
WC,Biogeochemical Feature,12,Lysocline,1338,"The depth in the ocean at which calcium dissolution increases due to increased pressure. This depth is around 4,000 meters in the Pacific Ocean and 5,000 meters in the Atlantic Ocean, owing to differences in temperature and chemistry. Below this depth, the precipitation of calcium carbonate decreases rapidly to the point where no calcite is deposited."
WC,Water Column Layer,8,Marine Nearshore Lower Water Column,614,"Marine waters below the pycnocline (or mid-depth), from the land-water interface up to the 30 meter depth contour."
WC,Water Column Layer,8,Marine Nearshore Pycnocline,613,"Marine waters within the pycnocline, from the land-water interface up to the 30 meter depth contour."
WC,Water Column Layer,8,Marine Nearshore Surface Layer,611,"Marine waters at the surface, from the land-water interface up to the 30 meter depth contour."
WC,Water Column Layer,8,Marine Nearshore Upper Water Column,612,"Marine waters above the pycnocline (or mid-depth), from the land-water interface up to the 30 meter depth contour."
WC,Water Column Layer,8,Marine Oceanic Abyssopelagic Layer,625,"The region of the water column that is generally in contact with the abyssal seafloor, except in deep basins and trenches and represents the bottom layer of the ocean, generally from 4,000 meters to 6,000 meters depth. This layer is aphotic; it receives biogenic, detrital and mineral material descending from above and this layer acts as an accumulation zone. Oozes from tests of planktonic organisms form on the seafloor and fans of sedimentary material accumulate here. There are diverse and specialized faunal communities at these depths. Trophic webs are based on chemoautotrophic processes, hydrothermal vents, decomposition of organic matter and bacterial production."
WC,Water Column Layer,8,Marine Oceanic Bathypelagic Layer,624,"The region where light does not penetrate, rendering the water column totally dark except for bioluminescence, generally from 1,000 meters to 4,000 meters depth. Organisms at these depths are subjected to immense pressure; food webs depend on organic detritus rather than active photosynthetic production. Waters in this layer generally are composed of cold, bottom currents (from sinking water masses descending from polar latitudes)."
WC,Water Column Layer,8,Marine Oceanic Epipelagic Lower Layer,622,"Within the Epipelagic Layer, the region below the Epipelagic pycnocline if present (or below mid-depth [100 meters]). Photosynthesis can generally occur through this layer although diminishing with depth to the critical depth for phytoplankton, which represents the point where production and respiration are in balance and no net productivity occurs. The lower bound of the Epipelagic Lower Layer is the bottom of the Epipelagic Layer at 200 meters."
WC,Water Column Layer,8,Marine Oceanic Epipelagic Pycnocline,621,"Within the Epipelagic Layer, the Marine Oceanic Epipelagic Pycnocline is the zone of maximum vertical change in density of the water normally due to a salinity or temperature gradient, which segregates the water column into two distinct layers that are of relatively homogeneous density. The presence of a pycnocline provides a barrier to mixing between the upper and lower water columns, and this layer enhances the stability of the water column preventing mixing to the bottom."
WC,Water Column Layer,8,Marine Oceanic Epipelagic Upper Layer,620,"The Epipelagic Layer is the upper 200 meters of the oceanic water column. Within the Epipelagic, the Marine Oceanic Epipelagic Upper Layer is the region between the sea surface and the Epipelagic Pycnocline, if present, or mid-depth in the Epipelagic zone at 100 meters. This layer is generally well-mixed, well-lighted, and highly oxygenated, and supports photosynthesis largely throughout, although weakly in the lower depths. It has no contact with, and very minimal influence from land, and is very clear compared to coastal water masses. It is the zone of maximal productivity in the Oceanic Subsystem."
WC,Water Column Layer,8,Marine Oceanic Hadalpelagic Layer,626,"The deepest waters of the globe occur in trenches and deep basins generally at depths greater than 6,000 meters. There is a high degree of tectonic and thermal activity in these areas. Waters in this layer have unique characteristics of immense pressure, strong currents, accumulation of sediments and organic material; macrofauna that occur at these extreme depths have special feeding strategies and adaptations to intense pressure and total darkness."
WC,Water Column Layer,8,Marine Oceanic Mesopelagic Layer,623,"The region where light is vertically attenuated to below the level required for photosynthesis, generally between 200 meters and 1,000 meters in depth. Oxygen declines rapidly to a minimum, corresponding with the lower limit of the Mesopelagic Zone—due to high bacterial respiration from settling organic material."
WC,Water Column Layer,8,Marine Oceanic Surface Layer,619,"The interface between the atmosphere and the water column, extending to a depth of several centimeters. Surface films, floating vegetation, and aggregations of materials or biota accumulate at the surface, which also represents the surface of maximum exchange of atmospheric gases, heat, and light."
WC,Water Column Layer,8,Marine Offshore Lower Water Column,618,"Marine waters below the pycnocline (or mid-depth), between the 30 meter depth contour and the shelf break."
WC,Water Column Layer,8,Marine Offshore Pycnocline,617,"Marine waters within the pycnocline, between the 30 meter depth contour and the shelf break."
WC,Water Column Layer,8,Marine Offshore Surface Layer,615,"Marine waters at the surface, between the 30 meter depth contour and the shelf break."
WC,Water Column Layer,8,Marine Offshore Upper Water Column,616,"Marine waters above the pycnocline (or mid-depth), between the 30 meter depth contour and the shelf break."
WC,Biogeochemical Feature,12,Marine Snow Aggregation,1339,"A concentration of organic material in the ocean water column. Composed of a mix of mineral, dead organic materials, and—sometimes—a rich microbial community. In this feature small particles aggregate through attractive ionic forces and then begin to fall through the water column."
WC,Hydroform,10,Mean Surface Current,638,The time-averaged steady state ocean surface current pattern responsible for mean oceanic water motions.
WC,Hydroform Type,92,Meddy,696,"A lens of water that enters the eastern Atlantic from the Mediterranean Sea, flows down the Continental slope and pinches off at the depth of neutral buoyancy, about 1,000 meters. The salty warm water rotates clockwise and travels slowly westward in the Atlantic, persisting for many months."
WC,Salinity,11,Mesohaline Water,714,Salinity (PSS) 5 to < 18
WC,Hydroform,10,Mesoscale Eddy,639,"A rotational feature that (a) breaks off of an ocean gyre or large current (such as the Gulf Stream) and (b) persist autonomously for some period (from days to months) at sizes of 20 kilometers to 500 kilometers. These eddies play an important role in ocean mixing—and in sheltering and acting as nursery waters for biota. The most energetic eddies are at the smaller end of the spatial scale. The larger eddies (called mesoscale eddies) are slower moving, but they persist for many months and are ubiquitous in the global oceans. Mesoscale Eddies are most prevalent in the North Atlantic and North Pacific, but they can occur in all oceans."
WC,Hydroform,10,Mesoscale Lens,679,"A trapped, homogeneous parcel of water lying within (or atop) larger ocean fields due to density differences. These hydroforms are 30 - 300 kilometers in size."
WC,Biogeochemical Feature,12,Microlayer,1340,"Any extremely thin layer of material, nutrients, organisms or specific properties that exists on or in the water column. The microlayer can be a surface film or at depth and often refers to a microbial film."
WC,Hydroform,10,Microscale Lens,680,A homogeneous parcel of water on the order of meters to a few kilometers positioned within (or atop) a larger ocean fields of different density.
WC,Hydroform Type,92,Mixed Semi-diurnal Tidal Flow,665,"Tidal ocean waters where the amplitudes of two semi-diurnal tides are unequal, resulting in a stronger and a weaker high and low tide each day."
WC,Temperature,22,Moderate Water,723,15°C to < 20°C
WC,Biogeochemical Feature,12,Nepheloid Layer,1341,"Layer of water that contains a high concentration of silt and sediment—usually at the benthic-water column interface. This layer can be nearly a fluid mud. In the deep oceans, the layer can be hundreds of meters thick; in shallower waters with less fine sediments, it can be much thinner (only a few centimeters in places) or absent. Thickness is determined by substrate composition and current shear."
WC,Biogeochemical Feature,12,Neustonic Layer,1342,"Layer of biota that lives at the surface of the water. These organisms are either positively buoyant, maintain position by taking advantage of surface tension, or live on other biotic or abiotic material. Epineuston floats atop the water, hyponeuston lives just under the surface."
WC,Hydroform,10,Non-Equatorial Wave,704,"A wave that is propagated along an edge or barrier, such as a continental margin, and that is not associated with an Equatorial water mass."
WC,Hydroform Type,92,North Equatorial Surface Current,655,"The southern portion of the northern ocean gyres. This current flows westward, is maintained by the trade winds, and entrains some water from southern oceans into the northern oceans. It is accompanied by a weaker easterly-flowing counter current."
WC,Biogeochemical Feature,12,Nutricline,1345,"The zone of rapid nutrient change with depth in the water column, often as a result of entrainment of water from a lower depth that is higher in concentration of a particular nutrient. The nutricline can be a rich source of a limiting nutrient and hence, the site of intense microbial or photosynthetic activity."
WC,Biogeochemical Feature,12,Nutrient Maximum,1343,A layer or region in the water column that has high concentrations of a particular nutrient or nutrients due either to biological transformation or to abiotic factors such as advection or entrainment from adjacent water masses.
WC,Biogeochemical Feature,12,Nutrient Minimum,1344,"A layer in the ocean where net nutrient accumulation is at a minimum, often due to a locus of high biological activity drawing down nutrient stocks."
WC,Salinity,11,Oligohaline Water,713,Salinity (PSS) < 5
WC,Biogeochemical Feature,12,Oxycline,1348,"Zone in the water column where oxygen concentration changes rapidly with depth, often as a result of biological or abiotic processes that consume oxygen. Deep, bottom water that contains no photosynthetic organisms—yet receives much deposited organic matter—can generate both high respiration rates and extremely low oxygen concentrations. The transition layer between hypoxic bottom water and oxygenated surface water is the oxycline."
WC,Biogeochemical Feature,12,Oxygen Maximum,1346,"A layer in the ocean where oxygen concentration is at a minimum, often due to a locus of high respiratory activity, notably microbial."
WC,Biogeochemical Feature,12,Oxygen Minimum,1347,"Region in the water column where oxygen is reduced (relative to surrounding waters) due to high respiration rates, usually associated with high concentrations of organic matter."
WC,Hydroform Type,92,Pack Ice,692,"Accumulation of drift ice into a large floating mass, often against a continental shoreline."
WC,Hydroform Type,92,Pancake Ice,693,Thin plaques of compressed ice particles formed by wave action into plates several meters in diameter that float on the sea surface.
WC,Hydroform Type,92,Partially Mixed Domain,660,"An estuarine circulation with an intermediate level of advective and tidal energy, that can disrupt the density barrier between the fresher upper and salty lower water column of an estuary, entraining water in both directions. This results in a gradient of increasing salinity from top to bottom, with no barrier to mixing."
WC,Hydroform Type,92,Polnya,694,"An area of open, liquid seawater surrounded by ice."
WC,Hydroform,10,Residual Current,640,Current movement resulting from asymmetry in tidal flow—notably within a partially enclosed estuary or embayment—that results in characteristic estuarine circulation patterns.
WC,Hydroform Type,92,Reverse Estuarine Flow,661,"An estuarine circulation where evaporation greatly exceeds freshwater input, as in hot dry climes, salinity is concentrated within the estuarine basin. This results in a salinity maximum in the estuary that can far exceed seawater salinity."
WC,Hydroform Type,92,Rip Current,668,A formation of water flow in a seaward direction generated by wave action and local topography nearshore. Shallow depressions in the sea floor or breaks in a bar will channel receding water at high velocity away from shore and through the surf zone after onshore wave action.
